asset_id,dataset_version,collection_id,source_group_id,source_split,dataset_role,source_name,publisher,creator,source_url,license_id,license_url,accessed_on,original_filename,source_media_path,evaluation_image_path,media_type,frame_number,timestamp_seconds,width,height,scene_type,location,viewpoint,lighting,weather,target_classes,annotation_type,annotation_source_path,canonical_annotation_path,image_sha256,qc_status,notes
okutama_1_1_9_f002376,1.0-draft,okutama_action,okutama_morning_09,published_test,held_out_test,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,2376.jpg,data/evaluation/raw/okutama_action/test/Drone1/Morning/Extracted-Frames-1280x720/1.1.9/2376.jpg,data/evaluation/raw/okutama_action/test/Drone1/Morning/Extracted-Frames-1280x720/1.1.9/2376.jpg,image,2376,,1280,720,staged_human_activity,Okutama Japan,aerial,morning,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/test/Labels/SingleActionTrackingLabels/3840x2160/1.1.9.txt,data/evaluation/derived/annotations/instances_held_out_test.json,71ed251f5b60b253d909128be88b84fb73b869555893f34c22c87a65fed533cd,pending,Published test source group
okutama_2_1_9_f000181,1.0-draft,okutama_action,okutama_morning_09,published_test,held_out_test,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,181.jpg,data/evaluation/raw/okutama_action/test/Drone2/Morning/Extracted-Frames-1280x720/2.1.9/181.jpg,data/evaluation/raw/okutama_action/test/Drone2/Morning/Extracted-Frames-1280x720/2.1.9/181.jpg,image,181,,1280,720,staged_human_activity,Okutama Japan,aerial,morning,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/test/Labels/SingleActionTrackingLabels/3840x2160/2.1.9.txt,data/evaluation/derived/annotations/instances_held_out_test.json,afb2d284296c8bb8d83f378f2d204909ecaa016e39ca6a658e786b95fedf13d0,pending,Paired view retained in the same source group
okutama_2_1_9_f000544,1.0-draft,okutama_action,okutama_morning_09,published_test,held_out_test,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,544.jpg,data/evaluation/raw/okutama_action/test/Drone2/Morning/Extracted-Frames-1280x720/2.1.9/544.jpg,data/evaluation/raw/okutama_action/test/Drone2/Morning/Extracted-Frames-1280x720/2.1.9/544.jpg,image,544,,1280,720,staged_human_activity,Okutama Japan,aerial,morning,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/test/Labels/SingleActionTrackingLabels/3840x2160/2.1.9.txt,data/evaluation/derived/annotations/instances_held_out_test.json,6ebf290cca6b858ebdc07e836173961ef6212d93ffdc171fcb16423ebc9bfd86,pending,Paired view retained in the same source group
okutama_2_1_9_f000907,1.0-draft,okutama_action,okutama_morning_09,published_test,held_out_test,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,907.jpg,data/evaluation/raw/okutama_action/test/Drone2/Morning/Extracted-Frames-1280x720/2.1.9/907.jpg,data/evaluation/raw/okutama_action/test/Drone2/Morning/Extracted-Frames-1280x720/2.1.9/907.jpg,image,907,,1280,720,staged_human_activity,Okutama Japan,aerial,morning,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/test/Labels/SingleActionTrackingLabels/3840x2160/2.1.9.txt,data/evaluation/derived/annotations/instances_held_out_test.json,871e59f1ce41471d00220d4125f4864bee4d1fe43c00121b76e820a27375a090,pending,Paired view retained in the same source group
okutama_2_1_9_f001269,1.0-draft,okutama_action,okutama_morning_09,published_test,held_out_test,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,1269.jpg,data/evaluation/raw/okutama_action/test/Drone2/Morning/Extracted-Frames-1280x720/2.1.9/1269.jpg,data/evaluation/raw/okutama_action/test/Drone2/Morning/Extracted-Frames-1280x720/2.1.9/1269.jpg,image,1269,,1280,720,staged_human_activity,Okutama Japan,aerial,morning,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/test/Labels/SingleActionTrackingLabels/3840x2160/2.1.9.txt,data/evaluation/derived/annotations/instances_held_out_test.json,94dd864e667a6d941912e14bb226ccbab70e293a42390793720bae07be68bf4e,pending,Paired view retained in the same source group
okutama_2_1_9_f001632,1.0-draft,okutama_action,okutama_morning_09,published_test,held_out_test,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,1632.jpg,data/evaluation/raw/okutama_action/test/Drone2/Morning/Extracted-Frames-1280x720/2.1.9/1632.jpg,data/evaluation/raw/okutama_action/test/Drone2/Morning/Extracted-Frames-1280x720/2.1.9/1632.jpg,image,1632,,1280,720,staged_human_activity,Okutama Japan,aerial,morning,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/test/Labels/SingleActionTrackingLabels/3840x2160/2.1.9.txt,data/evaluation/derived/annotations/instances_held_out_test.json,7eef52978fdb2d51c5b10629b42f0613501c3b5f050c948d1f62598f5d245063,pending,Paired view retained in the same source group
okutama_1_2_1_f000144,1.0-draft,okutama_action,okutama_noon_01,published_test,held_out_test,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,144.jpg,data/evaluation/raw/okutama_action/test/Drone1/Noon/Extracted-Frames-1280x720/1.2.1/144.jpg,data/evaluation/raw/okutama_action/test/Drone1/Noon/Extracted-Frames-1280x720/1.2.1/144.jpg,image,144,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/test/Labels/SingleActionTrackingLabels/3840x2160/1.2.1.txt,data/evaluation/derived/annotations/instances_held_out_test.json,fee4baa3dbae47c3d38fccd4f35b87ab7ced76be270849416aee4e7b1be0a1f9,pending,Published test source group
okutama_1_2_1_f000432,1.0-draft,okutama_action,okutama_noon_01,published_test,held_out_test,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,432.jpg,data/evaluation/raw/okutama_action/test/Drone1/Noon/Extracted-Frames-1280x720/1.2.1/432.jpg,data/evaluation/raw/okutama_action/test/Drone1/Noon/Extracted-Frames-1280x720/1.2.1/432.jpg,image,432,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/test/Labels/SingleActionTrackingLabels/3840x2160/1.2.1.txt,data/evaluation/derived/annotations/instances_held_out_test.json,2a695504235bd241e7c38819ad0fc6eee59949b0bd66cc224f3e15dddb7c513a,pending,Published test source group
okutama_1_2_1_f000721,1.0-draft,okutama_action,okutama_noon_01,published_test,held_out_test,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,721.jpg,data/evaluation/raw/okutama_action/test/Drone1/Noon/Extracted-Frames-1280x720/1.2.1/721.jpg,data/evaluation/raw/okutama_action/test/Drone1/Noon/Extracted-Frames-1280x720/1.2.1/721.jpg,image,721,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/test/Labels/SingleActionTrackingLabels/3840x2160/1.2.1.txt,data/evaluation/derived/annotations/instances_held_out_test.json,f20d2289006a3476acf61fe108a31bdc0d4dd672a649a00a864378dbcc09280b,pending,Published test source group
okutama_1_2_1_f001009,1.0-draft,okutama_action,okutama_noon_01,published_test,held_out_test,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,1009.jpg,data/evaluation/raw/okutama_action/test/Drone1/Noon/Extracted-Frames-1280x720/1.2.1/1009.jpg,data/evaluation/raw/okutama_action/test/Drone1/Noon/Extracted-Frames-1280x720/1.2.1/1009.jpg,image,1009,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/test/Labels/SingleActionTrackingLabels/3840x2160/1.2.1.txt,data/evaluation/derived/annotations/instances_held_out_test.json,c1872485f9752126c317f13e23a67066f887fa3157f4edf16e38be032e5402f6,pending,Published test source group
okutama_1_2_1_f001297,1.0-draft,okutama_action,okutama_noon_01,published_test,held_out_test,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,1297.jpg,data/evaluation/raw/okutama_action/test/Drone1/Noon/Extracted-Frames-1280x720/1.2.1/1297.jpg,data/evaluation/raw/okutama_action/test/Drone1/Noon/Extracted-Frames-1280x720/1.2.1/1297.jpg,image,1297,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/test/Labels/SingleActionTrackingLabels/3840x2160/1.2.1.txt,data/evaluation/derived/annotations/instances_held_out_test.json,b3aac557c1970084916c9be72b0e3f1f7c82596fbdc57a1f14d03b590f709a9e,pending,Published test source group
okutama_2_2_1_f000139,1.0-draft,okutama_action,okutama_noon_01,published_test,held_out_test,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,139.jpg,data/evaluation/raw/okutama_action/test/Drone2/Noon/Extracted-Frames-1280x720/2.2.1/139.jpg,data/evaluation/raw/okutama_action/test/Drone2/Noon/Extracted-Frames-1280x720/2.2.1/139.jpg,image,139,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/test/Labels/SingleActionTrackingLabels/3840x2160/2.2.1.txt,data/evaluation/derived/annotations/instances_held_out_test.json,9167bfb0fee23e0edaa7f4f17fe20493d9ad16ecf286ec233f26fb82323d5750,pending,Paired view retained in the same source group
okutama_2_2_1_f000419,1.0-draft,okutama_action,okutama_noon_01,published_test,held_out_test,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,419.jpg,data/evaluation/raw/okutama_action/test/Drone2/Noon/Extracted-Frames-1280x720/2.2.1/419.jpg,data/evaluation/raw/okutama_action/test/Drone2/Noon/Extracted-Frames-1280x720/2.2.1/419.jpg,image,419,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/test/Labels/SingleActionTrackingLabels/3840x2160/2.2.1.txt,data/evaluation/derived/annotations/instances_held_out_test.json,97e321f4201962dc2bff59418b109fcac7708dd46931b2bb19ebc6121bcd74bd,pending,Paired view retained in the same source group
okutama_2_2_1_f000699,1.0-draft,okutama_action,okutama_noon_01,published_test,held_out_test,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,699.jpg,data/evaluation/raw/okutama_action/test/Drone2/Noon/Extracted-Frames-1280x720/2.2.1/699.jpg,data/evaluation/raw/okutama_action/test/Drone2/Noon/Extracted-Frames-1280x720/2.2.1/699.jpg,image,699,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/test/Labels/SingleActionTrackingLabels/3840x2160/2.2.1.txt,data/evaluation/derived/annotations/instances_held_out_test.json,c27863677ddac84c168e9114da1d632916f12045ddd129bdca1bd6aa9841794d,pending,Paired view retained in the same source group
okutama_2_2_1_f000978,1.0-draft,okutama_action,okutama_noon_01,published_test,held_out_test,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,978.jpg,data/evaluation/raw/okutama_action/test/Drone2/Noon/Extracted-Frames-1280x720/2.2.1/978.jpg,data/evaluation/raw/okutama_action/test/Drone2/Noon/Extracted-Frames-1280x720/2.2.1/978.jpg,image,978,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/test/Labels/SingleActionTrackingLabels/3840x2160/2.2.1.txt,data/evaluation/derived/annotations/instances_held_out_test.json,02b89f57775b3a8efc45049c6c8d4df80c0dd55b8c1f9b653e42b459dd1c3c3f,pending,Paired view retained in the same source group
okutama_2_2_1_f001258,1.0-draft,okutama_action,okutama_noon_01,published_test,held_out_test,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,1258.jpg,data/evaluation/raw/okutama_action/test/Drone2/Noon/Extracted-Frames-1280x720/2.2.1/1258.jpg,data/evaluation/raw/okutama_action/test/Drone2/Noon/Extracted-Frames-1280x720/2.2.1/1258.jpg,image,1258,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/test/Labels/SingleActionTrackingLabels/3840x2160/2.2.1.txt,data/evaluation/derived/annotations/instances_held_out_test.json,a7343dde8a0353d67cc9fea4a8bbed5f3473e1ba4f9f1cc17554b1c5aea7b587,pending,Paired view retained in the same source group
okutama_1_2_3_f000083,1.0-draft,okutama_action,okutama_noon_03,published_test,held_out_test,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,83.jpg,data/evaluation/raw/okutama_action/test/Drone1/Noon/Extracted-Frames-1280x720/1.2.3/83.jpg,data/evaluation/raw/okutama_action/test/Drone1/Noon/Extracted-Frames-1280x720/1.2.3/83.jpg,image,83,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/test/Labels/SingleActionTrackingLabels/3840x2160/1.2.3.txt,data/evaluation/derived/annotations/instances_held_out_test.json,888ee0a1212f96174e3798bc9afecb3528b3e45f44e9aafa4cfba68329585e67,pending,Published test source group
okutama_1_2_3_f000251,1.0-draft,okutama_action,okutama_noon_03,published_test,held_out_test,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,251.jpg,data/evaluation/raw/okutama_action/test/Drone1/Noon/Extracted-Frames-1280x720/1.2.3/251.jpg,data/evaluation/raw/okutama_action/test/Drone1/Noon/Extracted-Frames-1280x720/1.2.3/251.jpg,image,251,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/test/Labels/SingleActionTrackingLabels/3840x2160/1.2.3.txt,data/evaluation/derived/annotations/instances_held_out_test.json,e52498275848f8ec79683aa7c9d8cdc1dd6f17f82d3b783e21139b0eb74de602,pending,Published test source group
okutama_1_2_3_f000418,1.0-draft,okutama_action,okutama_noon_03,published_test,held_out_test,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,418.jpg,data/evaluation/raw/okutama_action/test/Drone1/Noon/Extracted-Frames-1280x720/1.2.3/418.jpg,data/evaluation/raw/okutama_action/test/Drone1/Noon/Extracted-Frames-1280x720/1.2.3/418.jpg,image,418,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/test/Labels/SingleActionTrackingLabels/3840x2160/1.2.3.txt,data/evaluation/derived/annotations/instances_held_out_test.json,2ea99d2877a9fb568617c9794379aa2f3dc2a495381720b56321e94b4de8a798,pending,Published test source group
okutama_1_2_3_f000585,1.0-draft,okutama_action,okutama_noon_03,published_test,held_out_test,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,585.jpg,data/evaluation/raw/okutama_action/test/Drone1/Noon/Extracted-Frames-1280x720/1.2.3/585.jpg,data/evaluation/raw/okutama_action/test/Drone1/Noon/Extracted-Frames-1280x720/1.2.3/585.jpg,image,585,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/test/Labels/SingleActionTrackingLabels/3840x2160/1.2.3.txt,data/evaluation/derived/annotations/instances_held_out_test.json,78461f2cf92d759fae01b236a2553b7219e6e3889cff380fac7ac4c65db8f0e6,pending,Published test source group
okutama_1_2_3_f000753,1.0-draft,okutama_action,okutama_noon_03,published_test,held_out_test,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,753.jpg,data/evaluation/raw/okutama_action/test/Drone1/Noon/Extracted-Frames-1280x720/1.2.3/753.jpg,data/evaluation/raw/okutama_action/test/Drone1/Noon/Extracted-Frames-1280x720/1.2.3/753.jpg,image,753,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/test/Labels/SingleActionTrackingLabels/3840x2160/1.2.3.txt,data/evaluation/derived/annotations/instances_held_out_test.json,7580dff2c2449658f235a4c3b2e0b29c07a4510f9eef7391a39013e38001b71e,pending,Published test source group
okutama_2_2_3_f000192,1.0-draft,okutama_action,okutama_noon_03,published_test,held_out_test,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,192.jpg,data/evaluation/raw/okutama_action/test/Drone2/Noon/Extracted-Frames-1280x720/2.2.3/192.jpg,data/evaluation/raw/okutama_action/test/Drone2/Noon/Extracted-Frames-1280x720/2.2.3/192.jpg,image,192,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/test/Labels/SingleActionTrackingLabels/3840x2160/2.2.3.txt,data/evaluation/derived/annotations/instances_held_out_test.json,15a605e41e6717632169a0aab0b90fc674396cfb1822009f9b0c047878a3abde,pending,Paired view retained in the same source group
okutama_2_2_3_f000576,1.0-draft,okutama_action,okutama_noon_03,published_test,held_out_test,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,576.jpg,data/evaluation/raw/okutama_action/test/Drone2/Noon/Extracted-Frames-1280x720/2.2.3/576.jpg,data/evaluation/raw/okutama_action/test/Drone2/Noon/Extracted-Frames-1280x720/2.2.3/576.jpg,image,576,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/test/Labels/SingleActionTrackingLabels/3840x2160/2.2.3.txt,data/evaluation/derived/annotations/instances_held_out_test.json,35af7bfa78cb340ab95876b7fe249bca88765fada26fa6e3b44339bc4e7ac7e5,pending,Paired view retained in the same source group
okutama_2_2_3_f000961,1.0-draft,okutama_action,okutama_noon_03,published_test,held_out_test,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,961.jpg,data/evaluation/raw/okutama_action/test/Drone2/Noon/Extracted-Frames-1280x720/2.2.3/961.jpg,data/evaluation/raw/okutama_action/test/Drone2/Noon/Extracted-Frames-1280x720/2.2.3/961.jpg,image,961,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/test/Labels/SingleActionTrackingLabels/3840x2160/2.2.3.txt,data/evaluation/derived/annotations/instances_held_out_test.json,758aa415f8216877a8c91f50388af94686b9c55fc0016c4adeb931333d72d901,pending,Paired view retained in the same source group
okutama_2_2_3_f001345,1.0-draft,okutama_action,okutama_noon_03,published_test,held_out_test,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,1345.jpg,data/evaluation/raw/okutama_action/test/Drone2/Noon/Extracted-Frames-1280x720/2.2.3/1345.jpg,data/evaluation/raw/okutama_action/test/Drone2/Noon/Extracted-Frames-1280x720/2.2.3/1345.jpg,image,1345,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/test/Labels/SingleActionTrackingLabels/3840x2160/2.2.3.txt,data/evaluation/derived/annotations/instances_held_out_test.json,e2dc6ea268df3b3e046e836d84f863ee19465a448fb0e9749dd8c6ee49385c6a,pending,Paired view retained in the same source group
okutama_2_2_3_f001729,1.0-draft,okutama_action,okutama_noon_03,published_test,held_out_test,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,1729.jpg,data/evaluation/raw/okutama_action/test/Drone2/Noon/Extracted-Frames-1280x720/2.2.3/1729.jpg,data/evaluation/raw/okutama_action/test/Drone2/Noon/Extracted-Frames-1280x720/2.2.3/1729.jpg,image,1729,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/test/Labels/SingleActionTrackingLabels/3840x2160/2.2.3.txt,data/evaluation/derived/annotations/instances_held_out_test.json,8c944ac7fa5f3898eb4f64c3c8077e4703ca63a95a73f390d90bc59897743d87,pending,Paired view retained in the same source group
okutama_1_2_10_f000169,1.0-draft,okutama_action,okutama_noon_10,published_test,held_out_test,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,169.jpg,data/evaluation/raw/okutama_action/test/Drone1/Noon/Extracted-Frames-1280x720/1.2.10/169.jpg,data/evaluation/raw/okutama_action/test/Drone1/Noon/Extracted-Frames-1280x720/1.2.10/169.jpg,image,169,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/test/Labels/SingleActionTrackingLabels/3840x2160/1.2.10.txt,data/evaluation/derived/annotations/instances_held_out_test.json,7eb6021a7b89b26684b78bbc4b16cece1897e4edb0eca5c7ed4ee2d77d822900,pending,Published test source group
okutama_1_2_10_f000507,1.0-draft,okutama_action,okutama_noon_10,published_test,held_out_test,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,507.jpg,data/evaluation/raw/okutama_action/test/Drone1/Noon/Extracted-Frames-1280x720/1.2.10/507.jpg,data/evaluation/raw/okutama_action/test/Drone1/Noon/Extracted-Frames-1280x720/1.2.10/507.jpg,image,507,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/test/Labels/SingleActionTrackingLabels/3840x2160/1.2.10.txt,data/evaluation/derived/annotations/instances_held_out_test.json,e3679c3cf61618177f0b16996135e466fb3b1b7875c5af7faec7c13bb0c41a44,pending,Published test source group
okutama_1_2_10_f000845,1.0-draft,okutama_action,okutama_noon_10,published_test,held_out_test,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,845.jpg,data/evaluation/raw/okutama_action/test/Drone1/Noon/Extracted-Frames-1280x720/1.2.10/845.jpg,data/evaluation/raw/okutama_action/test/Drone1/Noon/Extracted-Frames-1280x720/1.2.10/845.jpg,image,845,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/test/Labels/SingleActionTrackingLabels/3840x2160/1.2.10.txt,data/evaluation/derived/annotations/instances_held_out_test.json,2aeddd6282e58a7e47da0e0c1dcbbee2d4438d55a092bd7ff59e51dce05abbad,pending,Published test source group
okutama_1_2_10_f001183,1.0-draft,okutama_action,okutama_noon_10,published_test,held_out_test,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,1183.jpg,data/evaluation/raw/okutama_action/test/Drone1/Noon/Extracted-Frames-1280x720/1.2.10/1183.jpg,data/evaluation/raw/okutama_action/test/Drone1/Noon/Extracted-Frames-1280x720/1.2.10/1183.jpg,image,1183,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/test/Labels/SingleActionTrackingLabels/3840x2160/1.2.10.txt,data/evaluation/derived/annotations/instances_held_out_test.json,956bd93cd098cfaf81ab5a959306a30d8a00fb9a57f370c62a06d8d751462fff,pending,Published test source group
okutama_1_2_10_f001521,1.0-draft,okutama_action,okutama_noon_10,published_test,held_out_test,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,1521.jpg,data/evaluation/raw/okutama_action/test/Drone1/Noon/Extracted-Frames-1280x720/1.2.10/1521.jpg,data/evaluation/raw/okutama_action/test/Drone1/Noon/Extracted-Frames-1280x720/1.2.10/1521.jpg,image,1521,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/test/Labels/SingleActionTrackingLabels/3840x2160/1.2.10.txt,data/evaluation/derived/annotations/instances_held_out_test.json,d3b6ac49a92742a6d140abd084656be1e98a4e21571a92f4b4ad9967cabf8df3,pending,Published test source group
okutama_2_2_10_f000183,1.0-draft,okutama_action,okutama_noon_10,published_test,held_out_test,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,183.jpg,data/evaluation/raw/okutama_action/test/Drone2/Noon/Extracted-Frames-1280x720/2.2.10/183.jpg,data/evaluation/raw/okutama_action/test/Drone2/Noon/Extracted-Frames-1280x720/2.2.10/183.jpg,image,183,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/test/Labels/SingleActionTrackingLabels/3840x2160/2.2.10.txt,data/evaluation/derived/annotations/instances_held_out_test.json,8c27fcb8c0e6b4310159c8eea6adc3e61203699e06c5db29aa83aa9cad244b8d,pending,Paired view retained in the same source group
